"sat","tothrs","hsize","hsrank","hsperc","colgpa","athlete","female","white","black","gpaletter"
870,111,5.7199998,125,21.853,2.51,"FALSE","FALSE","TRUE","FALSE","B"
960,13,3.1700001,233,33.381,0,"FALSE","FALSE","TRUE","FALSE","D"
990,44,6.3400002,88,13.88,2.4300001,"FALSE","FALSE","TRUE","FALSE","C"
1070,14,3.24,28,4.011,3.1400001,"FALSE","TRUE","TRUE","FALSE","B"
1060,48,6.3400002,56,8.833,2.5799999,"FALSE","TRUE","TRUE","FALSE","B"
850,103,5.7199998,177,30.944,2.3499999,"FALSE","FALSE","TRUE","FALSE","C"
790,18,4.4899998,129,18.481,2.1600001,"FALSE","TRUE","TRUE","FALSE","C"
1220,17,2.6800001,13,1.862,3.29,"FALSE","FALSE","TRUE","FALSE","B"
1290,77,3.3699999,149,21.501,2.77,"FALSE","FALSE","TRUE","FALSE","B"
1070,90,5.7199998,80,13.986,2.6300001,"FALSE","FALSE","TRUE","FALSE","B"
980,12,3.4000001,121,17.335,2.25,"FALSE","TRUE","TRUE","FALSE","C"
950,17,4.2800002,72,10.315,2.47,"FALSE","TRUE","TRUE","FALSE","C"
930,15,5.0900002,286,40.974,0.73000002,"FALSE","FALSE","TRUE","FALSE","D"
1050,13,3.55,31,4.441,2.3800001,"FALSE","TRUE","TRUE","FALSE","C"
850,15,3.5999999,254,36.39,0.40000001,"FALSE","TRUE","TRUE","FALSE","D"
1030,100,5.7199998,45,7.867,2.78,"FALSE","FALSE","TRUE","FALSE","B"
1080,77,6.73,101,15.007,3.29,"FALSE","FALSE","TRUE","FALSE","B"
940,87,6.73,128,19.019,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
1030,108,5.7199998,157,27.448,2.0599999,"FALSE","TRUE","TRUE","FALSE","C"
1130,18,3.5999999,68,9.742,2.1600001,"FALSE","FALSE","TRUE","FALSE","C"
810,18,2.8900001,99,14.183,1.88,"FALSE","FALSE","TRUE","FALSE","C"
1130,13,3.1600001,44,6.304,1.84,"FALSE","TRUE","TRUE","FALSE","C"
920,77,6.73,203,30.163,2.54,"FALSE","TRUE","TRUE","FALSE","B"
990,42,6.3400002,65,10.252,2.26,"FALSE","FALSE","TRUE","FALSE","C"
910,16,2.95,92,13.181,1.8099999,"FALSE","FALSE","TRUE","FALSE","C"
1290,47,6.3400002,6,0.946,3.5899999,"FALSE","TRUE","TRUE","FALSE","A"
1020,18,3.1900001,62,8.883,2.27,"FALSE","FALSE","TRUE","FALSE","C"
980,18,3.9300001,99,14.183,2.5,"FALSE","FALSE","TRUE","FALSE","B"
1050,112,5.7199998,252,44.056,2.23,"FALSE","FALSE","TRUE","FALSE","C"
1220,52,6.3400002,68,10.726,2.8,"FALSE","FALSE","TRUE","FALSE","B"
1000,57,6.3400002,36,5.678,1.6799999,"FALSE","FALSE","TRUE","FALSE","C"
910,43,6.3400002,201,31.703,1.8099999,"FALSE","FALSE","TRUE","FALSE","C"
910,132,5.7199998,92,16.084,2.6800001,"FALSE","TRUE","TRUE","FALSE","B"
760,78,6.73,86,12.779,3.21,"FALSE","TRUE","TRUE","FALSE","B"
930,17,2.95,87,12.464,1.9400001,"FALSE","FALSE","TRUE","FALSE","C"
1180,76,6.73,12,1.783,2.8499999,"FALSE","TRUE","TRUE","FALSE","B"
1090,15,2.3399999,8,1.146,2.4000001,"FALSE","TRUE","TRUE","FALSE","C"
1110,122,5.7199998,54,9.441,2.3099999,"FALSE","FALSE","TRUE","FALSE","C"
1170,81,1.25,1,0.8,2.3399999,"FALSE","FALSE","TRUE","FALSE","C"
980,127,1.41,3,2.128,2.04,"FALSE","TRUE","FALSE","TRUE","C"
1090,117,2.8,40,5.865,2.5999999,"FALSE","TRUE","TRUE","FALSE","B"
850,83,5.79,16,2.763,3.25,"FALSE","TRUE","TRUE","FALSE","B"
1120,57,5.79,17,2.936,3.26,"FALSE","FALSE","TRUE","FALSE","B"
950,44,5.5599999,126,22.662,1.3099999,"FALSE","FALSE","TRUE","FALSE","D"
1260,46,5.5599999,106,19.065,2.28,"FALSE","FALSE","TRUE","FALSE","C"
890,52,5.5599999,64,11.511,2.3199999,"FALSE","TRUE","TRUE","FALSE","C"
1250,42,5.5599999,10,1.799,2.3800001,"FALSE","FALSE","TRUE","FALSE","C"
960,82,5.79,11,1.9,2.3499999,"FALSE","TRUE","FALSE","TRUE","C"
860,109,2.8,116,17.009,1.96,"FALSE","TRUE","TRUE","FALSE","C"
900,50,5.5599999,35,6.295,3.2,"FALSE","TRUE","TRUE","FALSE","B"
900,109,4.3499999,156,22.874,1.97,"FALSE","TRUE","TRUE","FALSE","C"
1110,18,5.8400002,79,13.527,1.22,"FALSE","FALSE","TRUE","FALSE","D"
1170,17,5.8400002,52,8.904,2.3499999,"FALSE","FALSE","TRUE","FALSE","C"
1090,84,5.79,23,3.972,2.6600001,"FALSE","FALSE","TRUE","FALSE","B"
1220,121,6.2600002,13,2.077,3.1600001,"FALSE","FALSE","TRUE","FALSE","B"
1070,74,5.79,93,16.062,2.25,"FALSE","TRUE","TRUE","FALSE","C"
990,18,5.8400002,126,21.575,1.88,"FALSE","FALSE","TRUE","FALSE","C"
920,15,5.8400002,38,6.507,2.9300001,"FALSE","TRUE","TRUE","FALSE","B"
1000,11,5.8400002,54,9.247,1.63,"FALSE","TRUE","TRUE","FALSE","C"
870,111,2.74,71,10.411,2.26,"FALSE","FALSE","TRUE","FALSE","C"
720,18,5.8400002,268,45.89,1.38,"TRUE","FALSE","FALSE","TRUE","D"
940,13,5.8400002,63,10.788,2,"FALSE","TRUE","TRUE","FALSE","C"
1090,121,2.52,38,5.572,2.25,"FALSE","FALSE","TRUE","FALSE","C"
1350,17,5.8400002,10,1.712,3.5799999,"FALSE","FALSE","TRUE","FALSE","A"
930,106,3.8299999,101,14.809,2.1500001,"FALSE","FALSE","TRUE","FALSE","C"
1090,16,5.8400002,37,6.336,2.4300001,"FALSE","TRUE","TRUE","FALSE","C"
1010,50,0.67000002,30,44.776,2.46,"FALSE","FALSE","TRUE","FALSE","C"
1140,48,0.67000002,18,26.866,2.77,"FALSE","TRUE","TRUE","FALSE","B"
1200,18,0.47,3,6.383,3.22,"FALSE","FALSE","TRUE","FALSE","B"
1070,121,0.56,3,5.357,3.6800001,"FALSE","TRUE","TRUE","FALSE","A"
1370,80,0.52999997,1,1.887,3.3699999,"FALSE","TRUE","TRUE","FALSE","B"
1150,75,0.52999997,4,7.547,3,"FALSE","FALSE","TRUE","FALSE","B"
910,68,0.52999997,42,79.245,2.45,"FALSE","TRUE","TRUE","FALSE","C"
1010,17,0.47,16,34.043,2.23,"FALSE","FALSE","TRUE","FALSE","C"
920,56,0.67000002,15,22.388,2.75,"FALSE","TRUE","TRUE","FALSE","B"
950,122,0.56,13,23.214,2.22,"FALSE","TRUE","TRUE","FALSE","C"
1150,38,0.67000002,35,52.239,4,"FALSE","FALSE","TRUE","FALSE","A"
1360,17,0.44999999,2,4.444,3.4100001,"FALSE","FALSE","TRUE","FALSE","B"
830,112,0.56,41,73.214,2.22,"FALSE","FALSE","TRUE","FALSE","C"
1020,112,0.55000001,13,23.636,2.54,"FALSE","FALSE","TRUE","FALSE","B"
880,48,0.67000002,43,64.179,2.29,"FALSE","TRUE","TRUE","FALSE","C"
900,16,0.44,31,70.455,2.21,"FALSE","FALSE","TRUE","FALSE","C"
930,126,0.56,16,28.571,1.88,"FALSE","TRUE","TRUE","FALSE","C"
830,93,0.56,30,53.571,2.1199999,"FALSE","FALSE","TRUE","FALSE","C"
1090,118,0.56,5,8.929,3.77,"FALSE","FALSE","TRUE","FALSE","A"
1130,16,0.47,4,8.511,3.5599999,"FALSE","TRUE","TRUE","FALSE","A"
970,48,0.67000002,8,11.94,2.8299999,"FALSE","TRUE","TRUE","FALSE","B"
1110,98,3.0799999,45,14.61,2.75,"FALSE","TRUE","TRUE","FALSE","B"
1110,119,3.0799999,148,48.052,2.6500001,"FALSE","TRUE","TRUE","FALSE","B"
750,15,3.1700001,119,37.539,1.73,"FALSE","FALSE","TRUE","FALSE","C"
930,13,3.1700001,87,27.445,2.3,"FALSE","FALSE","TRUE","FALSE","C"
1020,106,3.0799999,79,25.649,2.9400001,"FALSE","TRUE","TRUE","FALSE","B"
1070,41,2.95,25,8.475,2.8699999,"FALSE","FALSE","TRUE","FALSE","B"
940,14,3.1700001,61,19.243,2.71,"FALSE","TRUE","TRUE","FALSE","B"
1230,43,2.95,120,40.678,2.23,"FALSE","FALSE","TRUE","FALSE","C"
1110,21,3.1700001,27,8.517,3.4200001,"FALSE","TRUE","TRUE","FALSE","B"
1040,36,2.95,202,68.475,1.8,"FALSE","FALSE","TRUE","FALSE","C"
1160,95,3.0799999,56,18.182,3.6700001,"FALSE","FALSE","TRUE","FALSE","A"
920,45,2.95,68,23.051,2.53,"FALSE","TRUE","TRUE","FALSE","B"
1060,49,3.1300001,50,15.974,3.8699999,"FALSE","FALSE","TRUE","FALSE","A"
1100,48,2.95,35,11.864,2.52,"FALSE","FALSE","TRUE","FALSE","B"
1020,115,3.0799999,15,4.87,3.26,"FALSE","TRUE","TRUE","FALSE","B"
1010,104,3.0799999,46,14.935,2.8299999,"FALSE","TRUE","TRUE","FALSE","B"
1220,92,3.0799999,20,6.494,3.6800001,"FALSE","TRUE","TRUE","FALSE","A"
1130,16,3.1700001,41,12.934,3.4300001,"FALSE","TRUE","TRUE","FALSE","B"
1190,74,3.29,60,18.237,2.2,"FALSE","FALSE","TRUE","FALSE","C"
920,78,3.29,55,16.717,2.6700001,"FALSE","TRUE","TRUE","FALSE","B"
1100,117,3.0799999,13,4.221,3.6800001,"FALSE","TRUE","TRUE","FALSE","A"
1170,16,3.1700001,128,40.379,3.3699999,"FALSE","FALSE","TRUE","FALSE","B"
890,46,2.95,90,30.508,2.23,"FALSE","FALSE","TRUE","FALSE","C"
1040,126,3.0799999,77,25,3.1300001,"FALSE","TRUE","TRUE","FALSE","B"
980,15,3.1700001,96,30.284,1.0599999,"FALSE","FALSE","TRUE","FALSE","D"
1280,14,3.1700001,99,31.23,3.21,"FALSE","FALSE","TRUE","FALSE","B"
1230,17,3.1700001,14,4.416,3.05,"FALSE","TRUE","TRUE","FALSE","B"
1060,74,3.29,150,45.593,2.1700001,"FALSE","FALSE","TRUE","FALSE","C"
1200,15,3.1700001,17,5.363,3.4000001,"FALSE","TRUE","TRUE","FALSE","B"
1200,104,3.0799999,15,4.87,3.1800001,"FALSE","TRUE","TRUE","FALSE","B"
780,18,3.22,104,32.298,0.72000003,"FALSE","FALSE","TRUE","FALSE","D"
1140,61,3.29,84,25.532,2.78,"FALSE","FALSE","TRUE","FALSE","B"
1100,51,2.95,19,6.441,2.8599999,"FALSE","TRUE","TRUE","FALSE","B"
780,15,3.3299999,253,75.976,1.6,"FALSE","TRUE","TRUE","FALSE","C"
1050,99,3.0799999,11,3.571,3.55,"FALSE","FALSE","TRUE","FALSE","A"
1080,48,2.95,10,3.39,3.8699999,"FALSE","TRUE","TRUE","FALSE","A"
1040,45,2.95,39,13.22,2.9300001,"FALSE","FALSE","TRUE","FALSE","B"
1250,111,3.0799999,23,7.468,3.54,"FALSE","TRUE","TRUE","FALSE","A"
1130,89,3.0799999,18,5.844,3.52,"FALSE","FALSE","TRUE","FALSE","A"
750,16,3.1700001,100,31.546,2.3099999,"FALSE","TRUE","TRUE","FALSE","C"
880,17,3.1700001,84,26.498,2.1700001,"FALSE","FALSE","TRUE","FALSE","C"
1040,114,3.0799999,36,11.688,3.76,"FALSE","TRUE","TRUE","FALSE","A"
1070,16,3.1700001,43,13.565,3.0599999,"FALSE","TRUE","TRUE","FALSE","B"
910,78,3.0799999,118,38.312,2.8499999,"FALSE","TRUE","TRUE","FALSE","B"
840,16,3.1700001,92,29.022,2.1199999,"FALSE","FALSE","TRUE","FALSE","C"
1290,16,3.1700001,32,10.095,3.6199999,"FALSE","FALSE","TRUE","FALSE","A"
1030,64,2.1400001,25,11.682,2.95,"FALSE","TRUE","TRUE","FALSE","B"
1310,87,2.1400001,2,0.935,3.1300001,"FALSE","FALSE","TRUE","FALSE","B"
1180,19,2.5,11,4.4,4,"FALSE","FALSE","TRUE","FALSE","A"
960,15,2.5,22,8.8,3.0599999,"FALSE","TRUE","TRUE","FALSE","B"
970,15,2.5,13,5.2,2.8,"FALSE","TRUE","TRUE","FALSE","B"
1020,15,1.3200001,42,31.818,1.9299999,"FALSE","FALSE","TRUE","FALSE","C"
940,76,2.1400001,15,7.009,2.72,"FALSE","TRUE","FALSE","FALSE","B"
850,74,2.1400001,28,13.084,2.52,"FALSE","TRUE","TRUE","FALSE","B"
1090,51,2.4400001,27,11.066,2.3900001,"FALSE","FALSE","TRUE","FALSE","C"
980,17,2.5,12,4.8,2.3499999,"FALSE","FALSE","TRUE","FALSE","C"
1050,42,2.4400001,4,1.639,1.54,"FALSE","FALSE","TRUE","FALSE","C"
1400,17,2.5,2,0.8,3.76,"FALSE","FALSE","TRUE","FALSE","A"
1130,17,2.5599999,55,21.484,3.5799999,"FALSE","FALSE","TRUE","FALSE","A"
1150,76,2.1400001,30,14.019,2.8900001,"FALSE","FALSE","TRUE","FALSE","B"
870,72,2.22,114,51.351,2.6600001,"FALSE","TRUE","TRUE","FALSE","B"
1110,76,2.1400001,11,5.14,2.6300001,"FALSE","FALSE","TRUE","FALSE","B"
1260,45,2.4400001,22,9.016,2.02,"FALSE","FALSE","TRUE","FALSE","C"
1030,14,2.96,45,15.203,2,"FALSE","FALSE","TRUE","FALSE","C"
1170,49,2.6600001,4,1.504,3.3599999,"FALSE","TRUE","TRUE","FALSE","B"
1030,13,2.96,33,11.149,2.9200001,"FALSE","TRUE","TRUE","FALSE","B"
1140,50,2.6600001,14,5.263,3.28,"FALSE","FALSE","TRUE","FALSE","B"
1120,52,2.6600001,1,0.376,3.1900001,"FALSE","TRUE","TRUE","FALSE","B"
1160,44,2.6600001,6,2.256,3.04,"FALSE","TRUE","TRUE","FALSE","B"
1170,51,2.6600001,15,5.639,2.7,"FALSE","FALSE","TRUE","FALSE","B"
850,17,2.96,11,3.716,2.8800001,"FALSE","TRUE","TRUE","FALSE","B"
1090,16,2.96,38,12.838,2.5599999,"FALSE","TRUE","TRUE","FALSE","B"
1100,48,2.6600001,2,0.752,3.5799999,"FALSE","TRUE","TRUE","FALSE","A"
1110,50,2.6600001,3,1.128,3.5799999,"FALSE","TRUE","TRUE","FALSE","A"
1130,49,2.6600001,5,1.88,2.77,"FALSE","TRUE","TRUE","FALSE","B"
990,47,0.88999999,21,23.596,1.61,"FALSE","TRUE","FALSE","TRUE","C"
1140,16,1.01,1,0.99,2.5599999,"FALSE","FALSE","TRUE","FALSE","B"
860,35,0.88999999,1,1.124,2.9400001,"FALSE","FALSE","TRUE","FALSE","B"
1090,85,0.86000001,2,2.326,2.98,"FALSE","TRUE","TRUE","FALSE","B"
1210,16,1.9,14,7.368,4,"FALSE","TRUE","TRUE","FALSE","A"
870,14,1.8099999,36,19.89,2.3499999,"FALSE","TRUE","TRUE","FALSE","C"
1360,71,1.72,6,3.488,3.29,"FALSE","FALSE","TRUE","FALSE","B"
1020,16,1.8099999,15,8.287,3.0599999,"FALSE","TRUE","TRUE","FALSE","B"
960,81,1.72,13,7.558,3.0799999,"FALSE","TRUE","TRUE","FALSE","B"
990,105,1.72,7,4.07,2.4400001,"FALSE","FALSE","TRUE","FALSE","C"
1000,90,1.72,14,8.14,3.1800001,"FALSE","FALSE","TRUE","FALSE","B"
910,51,1.61,5,3.106,2.8199999,"FALSE","TRUE","TRUE","FALSE","B"
810,12,1.61,72,44.72,0.66000003,"FALSE","TRUE","TRUE","FALSE","D"
1380,15,1.8099999,1,0.552,4,"FALSE","FALSE","FALSE","FALSE","A"
1130,40,1.61,6,3.727,3.72,"FALSE","TRUE","TRUE","FALSE","A"
1010,46,1.67,110,65.868,2.04,"FALSE","FALSE","TRUE","FALSE","C"
960,41,1.61,8,4.969,2.3900001,"FALSE","TRUE","TRUE","FALSE","C"
1160,120,1.72,11,6.395,3.23,"FALSE","FALSE","TRUE","FALSE","B"
1060,110,1.72,13,7.558,2.28,"FALSE","FALSE","TRUE","FALSE","C"
940,117,1.72,17,9.884,3.5,"FALSE","TRUE","TRUE","FALSE","A"
1210,47,1.61,12,7.453,2.72,"FALSE","FALSE","TRUE","FALSE","B"
960,45,1.61,29,18.012,2.1500001,"FALSE","FALSE","TRUE","FALSE","C"
910,14,1.8099999,53,29.282,2.4200001,"FALSE","FALSE","TRUE","FALSE","C"
1090,90,1.72,2,1.163,3.24,"FALSE","FALSE","TRUE","FALSE","B"
940,50,1.61,35,21.739,2.72,"FALSE","TRUE","TRUE","FALSE","B"
930,54,1.61,4,2.484,2.6400001,"FALSE","TRUE","TRUE","FALSE","B"
1320,13,1.8099999,2,1.105,4,"FALSE","FALSE","TRUE","FALSE","A"
1160,14,1.8099999,4,2.21,3.5,"FALSE","TRUE","TRUE","FALSE","A"
1120,47,1.61,10,6.211,2.9100001,"FALSE","FALSE","TRUE","FALSE","B"
1040,32,1.61,11,6.832,1.71,"FALSE","TRUE","FALSE","FALSE","C"
670,18,1.9,63,33.158,2.8299999,"FALSE","TRUE","TRUE","FALSE","B"
930,17,1.8099999,96,53.039,0.34999999,"FALSE","FALSE","TRUE","FALSE","D"
1130,105,1.72,1,0.581,3.8199999,"FALSE","FALSE","TRUE","FALSE","A"
1200,15,1.8099999,26,14.365,2.4000001,"FALSE","FALSE","TRUE","FALSE","C"
1090,13,1.8099999,21,11.602,2.23,"FALSE","FALSE","TRUE","FALSE","C"
960,81,1.72,10,5.814,3.3499999,"FALSE","TRUE","TRUE","FALSE","B"
950,13,1.8099999,79,43.646,1.46,"FALSE","FALSE","TRUE","FALSE","D"
940,79,1.72,2,1.163,2.8900001,"FALSE","TRUE","FALSE","TRUE","B"
800,117,1.72,29,16.86,2.25,"FALSE","FALSE","TRUE","FALSE","C"
1100,42,1.61,2,1.242,3.1400001,"FALSE","FALSE","TRUE","FALSE","B"
860,14,1.8099999,52,28.729,2.21,"FALSE","FALSE","TRUE","FALSE","C"
860,51,1.61,16,9.938,3.05,"FALSE","TRUE","TRUE","FALSE","B"
940,56,1.72,17,9.884,2.98,"FALSE","FALSE","TRUE","FALSE","B"
1150,41,1.61,30,18.634,1.5599999,"FALSE","FALSE","TRUE","FALSE","C"
940,94,1.8,76,42.222,2.3900001,"FALSE","FALSE","TRUE","FALSE","C"
830,18,3.1800001,36,11.321,1.5,"FALSE","TRUE","TRUE","FALSE","C"
990,112,0.33000001,7,21.212,3.21,"FALSE","TRUE","TRUE","FALSE","B"
1100,77,0.37,7,18.919,1.88,"FALSE","FALSE","TRUE","FALSE","C"
1100,108,0.33000001,21,63.636,2.5699999,"FALSE","FALSE","TRUE","FALSE","B"
1210,82,0.37,7,18.919,2.4000001,"FALSE","TRUE","TRUE","FALSE","C"
1020,38,2.9200001,52,17.808,2.3599999,"FALSE","FALSE","TRUE","FALSE","C"
920,13,3.1800001,99,31.132,0.46000001,"FALSE","TRUE","FALSE","TRUE","D"
1000,89,3.05,5,1.639,1.92,"FALSE","TRUE","FALSE","TRUE","C"
950,14,3.1800001,19,5.975,2.8499999,"FALSE","TRUE","TRUE","FALSE","B"
950,48,2.9200001,30,10.274,2.77,"FALSE","FALSE","TRUE","FALSE","B"
1160,42,2.9200001,13,4.452,2.6900001,"FALSE","TRUE","TRUE","FALSE","B"
1140,24,2.9200001,36,12.329,2.6199999,"FALSE","FALSE","TRUE","FALSE","B"
930,44,2.9200001,6,2.055,2.74,"FALSE","FALSE","FALSE","TRUE","B"
900,13,0.86000001,19,22.093,1.3,"FALSE","FALSE","FALSE","TRUE","D"
900,12,0.86000001,2,2.326,2.9100001,"FALSE","TRUE","TRUE","FALSE","B"
700,117,0.88,13,14.773,2.3499999,"FALSE","TRUE","TRUE","FALSE","C"
1000,47,3.29,8,2.432,3.48,"FALSE","FALSE","TRUE","FALSE","B"
860,17,3.25,24,7.385,2.29,"FALSE","TRUE","TRUE","FALSE","C"
1060,95,3.3,12,3.636,3.73,"FALSE","TRUE","TRUE","FALSE","A"
1010,50,3.29,22,6.687,2.72,"FALSE","FALSE","TRUE","FALSE","B"
830,51,3.29,17,5.167,2.96,"FALSE","TRUE","TRUE","FALSE","B"
1020,82,3.3,93,28.182,1.96,"FALSE","FALSE","TRUE","FALSE","C"
1060,110,3.55,13,3.662,3.46,"FALSE","FALSE","TRUE","FALSE","B"
840,20,3.25,107,32.923,2.3,"FALSE","FALSE","TRUE","FALSE","C"
890,17,1.54,31,20.13,2.9400001,"FALSE","TRUE","TRUE","FALSE","B"
1060,17,1.54,8,5.195,3,"FALSE","TRUE","TRUE","FALSE","B"
1330,16,1.54,1,0.649,3.1800001,"FALSE","TRUE","TRUE","FALSE","B"
800,14,1.54,25,16.234,1.0700001,"FALSE","TRUE","TRUE","FALSE","D"
1170,14,1.6,23,14.375,1.42,"FALSE","TRUE","TRUE","FALSE","D"
780,11,1.85,41,22.162,1.9,"FALSE","TRUE","TRUE","FALSE","C"
840,10,1.85,46,24.865,1.8,"FALSE","FALSE","TRUE","FALSE","C"
1020,16,1.54,10,6.494,2.4300001,"FALSE","TRUE","TRUE","FALSE","C"
1170,85,1.6,21,13.125,3.8199999,"FALSE","FALSE","TRUE","FALSE","A"
990,40,1.77,7,3.955,2.5,"FALSE","TRUE","TRUE","FALSE","B"
1090,14,0.99000001,74,74.747,2.71,"FALSE","TRUE","TRUE","FALSE","B"
1000,108,1.6900001,23,13.609,2.3699999,"FALSE","TRUE","TRUE","FALSE","C"
1070,80,1.6,11,6.875,2.5599999,"FALSE","FALSE","TRUE","FALSE","B"
880,14,1.54,11,7.143,2,"FALSE","TRUE","FALSE","TRUE","C"
850,12,1.85,69,37.297,1.75,"FALSE","FALSE","TRUE","FALSE","C"
1060,46,1.77,51,28.814,1.73,"FALSE","FALSE","TRUE","FALSE","C"
810,86,1.76,27,15.341,2.55,"FALSE","TRUE","TRUE","FALSE","B"
950,82,1.6,20,12.5,2.1700001,"FALSE","FALSE","TRUE","FALSE","C"
970,13,1.62,35,21.605,2.23,"FALSE","TRUE","TRUE","FALSE","C"
1000,28,1.6,34,21.25,2.28,"FALSE","FALSE","TRUE","FALSE","C"
760,13,1.54,8,5.195,1.6900001,"FALSE","TRUE","TRUE","FALSE","C"
900,112,1.6900001,8,4.734,2.55,"FALSE","FALSE","TRUE","FALSE","B"
1040,81,1.63,4,2.454,2.3499999,"FALSE","FALSE","TRUE","FALSE","C"
1000,14,1.54,5,3.247,2.1400001,"TRUE","TRUE","FALSE","TRUE","C"
1380,11,1.6900001,70,41.42,3.6300001,"FALSE","FALSE","TRUE","FALSE","A"
870,83,1.39,5,3.597,2.4400001,"FALSE","FALSE","TRUE","FALSE","C"
920,114,1.42,5,3.521,3.47,"FALSE","TRUE","TRUE","FALSE","B"
920,120,1.42,11,7.746,2.6400001,"FALSE","TRUE","TRUE","FALSE","B"
880,84,1.39,5,3.597,2.71,"FALSE","FALSE","TRUE","FALSE","B"
1050,87,1.39,1,0.719,3.3599999,"FALSE","FALSE","TRUE","FALSE","B"
1020,111,1.42,8,5.634,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
1020,83,1.39,2,1.439,2.98,"FALSE","FALSE","TRUE","FALSE","B"
950,15,1.4299999,40,27.972,2.26,"FALSE","FALSE","TRUE","FALSE","C"
1240,13,1.51,19,12.583,1.76,"FALSE","FALSE","TRUE","FALSE","C"
1030,95,1.39,2,1.439,2.73,"FALSE","TRUE","TRUE","FALSE","B"
920,13,0.56,4,7.143,1.46,"FALSE","FALSE","FALSE","TRUE","D"
790,45,0.31999999,7,21.875,3.0599999,"FALSE","TRUE","TRUE","FALSE","B"
810,15,0.41,18,43.902,1.8,"FALSE","FALSE","TRUE","FALSE","C"
920,76,0.41,5,12.195,2.48,"FALSE","FALSE","TRUE","FALSE","C"
860,124,0.25999999,10,38.462,2.1800001,"FALSE","FALSE","TRUE","FALSE","C"
1040,14,0.31,6,19.355,2.4200001,"FALSE","FALSE","TRUE","FALSE","C"
940,119,0.25999999,3,11.538,3.0999999,"FALSE","TRUE","TRUE","FALSE","B"
940,17,0.34999999,8,22.857,1.58,"FALSE","FALSE","TRUE","FALSE","C"
940,42,0.31999999,13,40.625,1.71,"FALSE","FALSE","TRUE","FALSE","C"
890,51,0.31999999,15,46.875,1.62,"FALSE","FALSE","TRUE","FALSE","C"
1120,75,0.41,8,19.512,2.6900001,"FALSE","FALSE","TRUE","FALSE","B"
890,73,1.88,1,0.532,2.1500001,"FALSE","TRUE","FALSE","TRUE","C"
830,67,2.0699999,5,2.415,1.74,"FALSE","FALSE","FALSE","TRUE","C"
870,19,2.1700001,14,6.452,1.84,"FALSE","FALSE","FALSE","TRUE","C"
780,66,1.88,10,5.319,2.3099999,"FALSE","FALSE","FALSE","TRUE","C"
980,69,1.88,25,13.298,2.1400001,"FALSE","TRUE","TRUE","FALSE","C"
1040,13,2.1700001,9,4.147,2.8399999,"FALSE","FALSE","TRUE","FALSE","B"
940,42,2.0599999,4,1.942,2.3499999,"FALSE","TRUE","TRUE","FALSE","C"
1110,80,2.0699999,4,1.932,2.1700001,"FALSE","FALSE","TRUE","FALSE","C"
860,99,1.6,12,7.5,2.26,"FALSE","FALSE","FALSE","TRUE","C"
1070,108,1.6,13,8.125,2.6600001,"FALSE","FALSE","TRUE","FALSE","B"
890,15,1.71,11,6.433,2.5999999,"FALSE","TRUE","TRUE","FALSE","B"
1020,18,1.71,1,0.585,4,"FALSE","FALSE","TRUE","FALSE","A"
900,92,1.49,38,25.503,2.0999999,"TRUE","FALSE","TRUE","FALSE","C"
1350,44,1.33,3,2.256,3.8399999,"FALSE","FALSE","TRUE","FALSE","A"
1260,14,1.71,2,1.17,3.4200001,"FALSE","FALSE","TRUE","FALSE","B"
860,47,0.72000003,1,1.389,3.3399999,"FALSE","TRUE","FALSE","TRUE","B"
830,78,1.96,44,22.449,2.8800001,"FALSE","FALSE","TRUE","FALSE","B"
960,18,2.3,37,16.087,2.6600001,"FALSE","FALSE","TRUE","FALSE","B"
930,87,1.96,38,19.388,2.0899999,"FALSE","FALSE","TRUE","FALSE","C"
1050,17,2.3199999,5,2.155,3.6400001,"FALSE","FALSE","TRUE","FALSE","A"
920,130,1.88,47,25,3.1300001,"FALSE","TRUE","TRUE","FALSE","B"
950,85,1.96,19,9.694,2.3699999,"FALSE","TRUE","TRUE","FALSE","C"
1070,106,1.88,18,9.574,2.0899999,"FALSE","FALSE","TRUE","FALSE","C"
1060,17,2.3199999,8,3.448,3.1700001,"FALSE","TRUE","TRUE","FALSE","B"
1000,16,2.3,11,4.783,3.4300001,"FALSE","TRUE","TRUE","FALSE","B"
1010,76,1.96,60,30.612,1.9400001,"FALSE","FALSE","TRUE","FALSE","C"
1230,14,3.0999999,91,29.355,0.20999999,"FALSE","TRUE","TRUE","FALSE","D"
1190,17,3.0899999,29,9.385,2.76,"FALSE","TRUE","TRUE","FALSE","B"
920,44,2.54,55,21.654,2.2,"FALSE","FALSE","TRUE","FALSE","C"
710,15,2.5799999,129,50,1.86,"TRUE","TRUE","FALSE","TRUE","C"
1170,56,2.5,17,6.8,3.6600001,"FALSE","TRUE","TRUE","FALSE","A"
1020,16,0.83999997,14,16.667,3.6199999,"FALSE","TRUE","TRUE","FALSE","A"
1010,14,0.1,5,50,2.71,"FALSE","FALSE","TRUE","FALSE","B"
920,15,0.1,6,60,1.53,"FALSE","FALSE","TRUE","FALSE","C"
1010,85,3.1300001,13,4.153,2.97,"FALSE","TRUE","TRUE","FALSE","B"
1080,70,3.1300001,22,7.029,2.21,"FALSE","TRUE","TRUE","FALSE","C"
